Target,ids,date,flag,user,text
0,2287959617,Mon Jun 22 18:31:43 PDT 2009,NO_QUERY,madamebrosseau,@OfficialMe : hello mr official.! it was nice to see you... but you looked like someone sad  keep up the good work.... take good care.
0,1956891922,Thu May 28 22:57:39 PDT 2009,NO_QUERY,MsGabiAustralia,Miss my years as a  ROTARY exchange student 
0,2179862474,Mon Jun 15 09:41:10 PDT 2009,NO_QUERY,natalierossetti,@cobycampbell gahh thats such a bummer! 
4,1753156649,Sun May 10 00:21:44 PDT 2009,NO_QUERY,monstafaktory,@samthepenguin Wowza o____O you went the whole hog then 
4,1694127055,Mon May 04 01:12:36 PDT 2009,NO_QUERY,vcr1919,@Lauratheexpat isn't a bit of little britain in all of us? 
0,1834744804,Mon May 18 04:03:38 PDT 2009,NO_QUERY,Kyra028,Good Morning Everyone someone please tell me it's not Monday morning and I don't have work 
0,2251867198,Sat Jun 20 04:49:04 PDT 2009,NO_QUERY,sucklead,is working boooo! Chances of shooting zombies looking low  #fb
4,1751001174,Sat May 09 18:25:54 PDT 2009,NO_QUERY,djsanyi,"@psuperstar the problem is, superstars always deliver huge files! too much energy pixels "
0,2180442524,Mon Jun 15 10:28:41 PDT 2009,NO_QUERY,rdepom,@dbkr Oh no  Been watching porn again?
0,2257614998,Sat Jun 20 14:37:06 PDT 2009,NO_QUERY,tialoc,@spaz white screen would make a great flashlight app. Too bad I'd rather tweet. 
0,1990556516,Mon Jun 01 05:10:39 PDT 2009,NO_QUERY,Daaniiii78,is sad this cool weekend's almost over.... 
0,1982827061,Sun May 31 11:58:56 PDT 2009,NO_QUERY,bradysan,is missing you 
4,1695767086,Mon May 04 06:54:10 PDT 2009,NO_QUERY,yubugnme,"Wait - No Wind in Hair - that would be I-L-L-E-G-A-L!!  I would Never break the law!! No, never. "
0,1996730976,Mon Jun 01 15:35:23 PDT 2009,NO_QUERY,EXOTICVIV,@ThePrincessBee Your message didn't show up cause your not following me  e mail me and i'll send you my number...let's have lunch soon!
0,2283683734,Mon Jun 22 12:56:27 PDT 2009,NO_QUERY,laceyfox,Tired and dont feel well 
0,2004340020,Tue Jun 02 08:02:58 PDT 2009,NO_QUERY,yasmeink,@sanya29 and i'll have to look at them later  sadtimes i'm going out to revise!
0,2191480370,Tue Jun 16 05:21:51 PDT 2009,NO_QUERY,FloodedViolet,"@Buffyxx Yeah, and I felt a definate crack. I can also smell blood - urk. Danny said he thinks it might be. "
4,1680739790,Sat May 02 12:23:03 PDT 2009,NO_QUERY,hobbitttt,@izzzo like what? ARE WE GOING TO DISNEYLAND?!  
0,2261143380,Sat Jun 20 20:19:51 PDT 2009,NO_QUERY,AmandaDee10,@stev0 Bummer  - When do you go back to Mass? Why did you get me hooked on Captain and Sprite... I'm obsessed!
0,2265265306,Sun Jun 21 06:11:09 PDT 2009,NO_QUERY,sophizzm,oops i think i accidentally just sent out a twitter invite to everyone on my contact list. ohno i have too many chavs on there 
0,1554496882,Sat Apr 18 17:09:22 PDT 2009,NO_QUERY,omgitsjo,I haven't eaten all day. Probably cause I couldn't keep it down. 
0,2245699175,Fri Jun 19 16:30:40 PDT 2009,NO_QUERY,whoreformusic,"Just found out a friends mom has breast cancer  She's in good spirits, but I'm a bit overwhelmed with the shock of hearing the news"
0,2246587031,Fri Jun 19 17:49:21 PDT 2009,NO_QUERY,limecello,@moirarogersbree i've never used a fire extinguisher in my life.  the day they taught kids in middle sch we had the gifted class &amp; missed
0,2256422684,Sat Jun 20 12:45:03 PDT 2009,NO_QUERY,Sport_freundin,"sits at home ON A SATURDAY and has nothing to do  Argh, that`s really,really frustrating..."
0,1994083514,Mon Jun 01 11:23:14 PDT 2009,NO_QUERY,roobyRIOT,I can hear my dad trying to teach Christopher science stuff in the back garden. Poor Aidan with his results today  xoxo
4,1558505344,Sun Apr 19 08:34:54 PDT 2009,NO_QUERY,charisblair,"back from a sunny walk, weather is so nice,which is unusual, the murphys are pikin me up which shud be goaad. want to go out in the sunn "
0,2249838871,Fri Jun 19 23:07:32 PDT 2009,NO_QUERY,esstaylor,yay I got 10 more views... but no friend requests.  http://tinyurl.com/ckk82r ad me!!!!
0,2058401018,Sat Jun 06 14:52:05 PDT 2009,NO_QUERY,lslh91,"reading breaking dawn!! its amazing, i will be about 20 by the time that movie comes out lol   oh well..."
0,1686441582,Sun May 03 05:27:01 PDT 2009,NO_QUERY,xxxmariaxxxx,@Popsyorl is it the same one still not downloaded from yesterday?! 
4,1835706137,Mon May 18 06:34:52 PDT 2009,NO_QUERY,paperpariah,catching up on some tweets after a nice weekend with cat. Freelance &amp; FYP presentation this week 
0,1975343128,Sat May 30 14:57:37 PDT 2009,NO_QUERY,meelielane,"@pocketedward You deserve my affection, but you don't want it. It's OK "
0,2004913013,Tue Jun 02 08:56:06 PDT 2009,NO_QUERY,MsDeLaGhetto,im sad mommie is going back to charlotte  
0,2015203382,Wed Jun 03 04:00:32 PDT 2009,NO_QUERY,rorambenjimouse,"@Shinybiscuit great vlog, unfortunately, i cannot heed the words, as I am not yet of enough years "
0,2003195223,Tue Jun 02 06:04:14 PDT 2009,NO_QUERY,hibrice,"twitter, youtube, hotmail &amp; flickr all not accesible from china - hope  this wont affect the geeks, we bring no evil!! (via @Web2Asia) "
0,1996507601,Mon Jun 01 15:12:04 PDT 2009,NO_QUERY,illuminal,Came back from Belgium. It was lovely but I'm ill now 
0,2256796684,Sat Jun 20 13:19:07 PDT 2009,NO_QUERY,CHR1ST1,why cant i afford these michael kors bags i keep staring at 
0,1980191738,Sun May 31 06:00:00 PDT 2009,NO_QUERY,Lauren2434,@teaganxoxo I no  it looks so good I think I'll cry a few times in it! Does it come out everywhere in nov? Or just aus?
0,2267243483,Sun Jun 21 09:51:36 PDT 2009,NO_QUERY,gabvirtualworld,@Kiwi_Si It can also install as a Portable App. Really great. Just the copy / paste keycombo is not working  But I like it
4,1678847853,Sat May 02 07:53:04 PDT 2009,NO_QUERY,tehbabeums,Readin Harry potter.  he makes me happy.
0,1981675573,Sun May 31 09:39:30 PDT 2009,NO_QUERY,Xomiv,My nano fell on the floor and the screen got scratched 
0,2200507590,Tue Jun 16 18:59:46 PDT 2009,NO_QUERY,Boadicea4,o gosh need help uploadin pic 
0,2004039289,Tue Jun 02 07:34:04 PDT 2009,NO_QUERY,prenaud76,#rsc2009 Bummer! No coffee in the workshops section at the Swan hotel 
0,1751316016,Sat May 09 19:09:52 PDT 2009,NO_QUERY,kwbxljp,@nananicoleex i wanted to go to the concert to 
0,1881990502,Fri May 22 06:00:29 PDT 2009,NO_QUERY,lourdesaviles,Lots of fun to be had this weekend...  all dampened by the fact that I AM NOT DONE grading...       It has to end somehow....
0,1880841204,Fri May 22 02:41:43 PDT 2009,NO_QUERY,DemiPendakis,"What makes it even worse is that there is never going to be anymore Prison Break!! I ask you what is a man to do, WHAT is a man to do!! "
0,2262415613,Sat Jun 20 22:28:08 PDT 2009,NO_QUERY,emilybeauchamp,@imalexevans yoga's fun but I haven't done it in a while! 
0,1956458853,Thu May 28 21:55:29 PDT 2009,NO_QUERY,tabatha_akers,"Heck, no i am not going to bed, this thunderstorm is scaring me.. "
4,1825303623,Sun May 17 05:11:25 PDT 2009,NO_QUERY,hblackmon,@cornelius300 Awesome job - sounds like miserable fun! 
4,1678878255,Sat May 02 07:57:59 PDT 2009,NO_QUERY,jinakim,@oogytweet I wish I could have seen that morning hahaha! Have fun working with the pops 
0,1973140135,Sat May 30 10:33:53 PDT 2009,NO_QUERY,priscynoob,"grr i hate flvs, hate school, i hate being home bored "
4,1678092177,Sat May 02 05:27:46 PDT 2009,NO_QUERY,icebergstorm,@DENISE_RICHARDS been your number fans since &quot;starship troopers 1!  have a good day! 
0,2069416506,Sun Jun 07 15:50:22 PDT 2009,NO_QUERY,JubeIGN,"@SoftSavage If you want something lighter, then sure, Free Realms is a very easy to learn, colourful game. No inverted mouse though. "
0,2199530710,Tue Jun 16 17:38:05 PDT 2009,NO_QUERY,izaica,"well now my mom has the cold and so does my dad and my middle bro, im sorry everyone for passing it on "
4,1470185015,Tue Apr 07 08:36:03 PDT 2009,NO_QUERY,michelegera,"Yeah, Tweetie for OSX! Can I have a beta, plz?  http://www.atebits.com/tweetie-mac/"
4,1793502857,Thu May 14 02:56:42 PDT 2009,NO_QUERY,julieoates,flying back to philly today 
0,1956626320,Thu May 28 22:17:57 PDT 2009,NO_QUERY,LECTER666,@ReWriteMeBlue it's cold 
4,1574107264,Tue Apr 21 04:16:29 PDT 2009,NO_QUERY,teeskie,@dimensionofmind yeah crazy stuff aye. What the media gets away with.. or tries too 
0,2058502423,Sat Jun 06 15:04:10 PDT 2009,NO_QUERY,JoeandDemiJonas,"Well..me,kevin,danille,nick,miley are going to applebees Dem is fimling sonny with a chance "
0,1692640034,Sun May 03 20:26:34 PDT 2009,NO_QUERY,ericafrizzell,i want the weekend back!!! 
0,2062507633,Sat Jun 06 23:26:05 PDT 2009,NO_QUERY,Aubryy,Home from today- super sad to have Dad leave tomorrow. And I miss my Texas and New Mexico family! Grrr. 
0,1967858975,Fri May 29 20:20:22 PDT 2009,NO_QUERY,djackmanson,"@thebellman  it's quite messy, I understand. Can't it be solved by cattle-prodding a few people?"
4,1759815321,Sun May 10 20:01:36 PDT 2009,NO_QUERY,Brianna826,one more final tomorrow morning then home for the summerr 
0,2062420825,Sat Jun 06 23:11:00 PDT 2009,NO_QUERY,Kozitaa,"stupid demi moore  you're the fucking wife of ashtoncito kutcher  ugly woman, OLD woman, not natural woman... hate you!"
0,1964094725,Fri May 29 13:42:57 PDT 2009,NO_QUERY,Stephobe,"Gonna miss you Nanna &amp; Bampa, She going to the lake disdrict ):  Omg !! got disney channel. Miss you baby matt  Love you x Will do mitchel"
0,1967487528,Fri May 29 19:40:19 PDT 2009,NO_QUERY,schlegel_bagel,i don't get it......ugggg... its too hot 
0,2208908853,Wed Jun 17 09:46:44 PDT 2009,NO_QUERY,krystalheng,"Today, I am on MC again. "
0,2047941988,Fri Jun 05 14:24:58 PDT 2009,NO_QUERY,twitt_twattery,"Dry, sunny &amp; hot in Plymouth...get to London and it's cold &amp; wet "
4,1880974736,Fri May 22 03:09:42 PDT 2009,NO_QUERY,mr_foto,"@gandalfar My combination is lower than 5, but there are 8.348 ppl named Miha and 159 with last name of Rekar  Interesting... "
4,1751886295,Sat May 09 20:31:08 PDT 2009,NO_QUERY,JeanOfmArc,Writing this post on my new iPod Touch! 
4,1796803544,Thu May 14 10:03:38 PDT 2009,NO_QUERY,whenfishfly,"@polarna10 Well, it's one of those knitting milestones. Good luck, I look forward to seeing it when you're done "
4,1835032736,Mon May 18 04:57:06 PDT 2009,NO_QUERY,radha_,@dkris @crazytwism @ajuonline thank you for enlightening me 
4,1685888280,Sun May 03 02:36:47 PDT 2009,NO_QUERY,blasha,"@trpilot i see, i wish i can learn more spanish tho "
4,1793139808,Thu May 14 01:31:32 PDT 2009,NO_QUERY,TinainMelbourne,@honeyPRmelb Thank you for invite! Of course!!! I'm in... Most definitely! Looking forward 
0,1834462654,Mon May 18 03:01:47 PDT 2009,NO_QUERY,Boddingtons,@tsarnick   sorry dad...*emails soup and toast*
0,2233230295,Thu Jun 18 21:01:45 PDT 2009,NO_QUERY,MCBFF,"@HeyBrittany33 awww, cheer up. "
0,1989842633,Mon Jun 01 03:00:16 PDT 2009,NO_QUERY,pamwatsonsmith,My youngest son has just made the most disgusting smell... 
0,2253685438,Sat Jun 20 08:34:46 PDT 2009,NO_QUERY,dhivyaa,cuban food in Austin is def not as good as Kuba Kuba in Richmond! Miss it 
4,1470101106,Tue Apr 07 08:21:02 PDT 2009,NO_QUERY,TonyWalla,@Dragonflywatch What keys? You have two buttons and a rocker switch for volume. 
0,2328995982,Thu Jun 25 10:13:43 PDT 2009,NO_QUERY,TheBeatlesFan13,- *cries* I'm going to miss Harry Potter when it comes out.  I'm leaving to Vietnam on July 11th.  I'm going to cry!!
0,2261873934,Sat Jun 20 21:29:43 PDT 2009,NO_QUERY,djcinnaminh,Just got back to SJ... No time to rest I have to DJ tonight  delayed flights suck!!
0,1791737817,Wed May 13 20:57:36 PDT 2009,NO_QUERY,MacyBrown,Just got done watching Of Mice and Men and I am crying really bad because of the ending. Poor Lennie. 
0,1975435305,Sat May 30 15:09:04 PDT 2009,NO_QUERY,francesca13,I overslept again... 
0,2204145501,Wed Jun 17 01:26:34 PDT 2009,NO_QUERY,hattoncracker,"@star_scrapes i Hope it brightens up too, or we'll have no customers. "
4,1556777535,Sun Apr 19 00:17:51 PDT 2009,NO_QUERY,candicecierra,@lil69 that's good 
0,2057910363,Sat Jun 06 13:53:54 PDT 2009,NO_QUERY,AMF7,@erockett89 no one was willing to buy the team 
4,1558396215,Sun Apr 19 08:14:42 PDT 2009,NO_QUERY,timhosgood,"@hende hey, I was in the i4 group, and I just wanna say thanks for your (frankly amazing) helpful talks "
4,1553397696,Sat Apr 18 14:09:34 PDT 2009,NO_QUERY,Peart17,@_Heatherrr_ shall we make friends lol 
0,2256001315,Sat Jun 20 12:06:44 PDT 2009,NO_QUERY,juliexangel,off to hospital again monday 
4,1828040580,Sun May 17 11:58:12 PDT 2009,NO_QUERY,NenetteAM,@ItsJustDi - thanks so much 
4,1565995148,Mon Apr 20 08:00:03 PDT 2009,NO_QUERY,meljayx3,School school school.... I cant wait for the summer 
0,2176349069,Mon Jun 15 03:37:47 PDT 2009,NO_QUERY,Kttmax,@on_cbbc how come cbbc axed young dracula?? that was such a good show! they play really bd shows now and im very dissapointed.  Y.D rules!
0,2055412727,Sat Jun 06 09:16:09 PDT 2009,NO_QUERY,kelleyyyy2,softballl dayyyyy 
4,1827197205,Sun May 17 10:11:55 PDT 2009,NO_QUERY,WolfenM,"@MoTancharoen ~ You know who would be awesome to see on Dollhouse? David Krumholtz! Maybe as a foil for Topher, a rival programmer? "
0,2067332118,Sun Jun 07 12:09:31 PDT 2009,NO_QUERY,PinkHeartless,Hey guys x Just ot back from wales ...Harvey was adorable!! Im bumed..I got school tomorow! 
4,1770618545,Mon May 11 21:48:23 PDT 2009,NO_QUERY,emmylynn8182,"@SteveTerada you didn't let Ryan touch it?? and yeah... that sounded a little.......... YEAH. Did you get your nails done, too?? "
0,2052929193,Sat Jun 06 02:35:11 PDT 2009,NO_QUERY,snootybutnice,@RandomFocus01 Hi there - we're back - they cancelled the carboot love 
0,2224076333,Thu Jun 18 09:03:34 PDT 2009,NO_QUERY,BlueEyedGirl18,@chayce i no  ive bin really busy lol.. how you been? wt u bin up2?
0,2203658308,Wed Jun 17 00:14:04 PDT 2009,NO_QUERY,zipplockk,Keep Gmarket-ing! OOPS! But didnt see anything MUST BUY  i'm SO BORED!
0,2204942175,Wed Jun 17 03:32:28 PDT 2009,NO_QUERY,Tiianaaa,"@aprilgee123 well, its a long story, but in short; i hit the ear drum too hard &amp; am in excrutiating pain "
0,1979504422,Sun May 31 03:20:06 PDT 2009,NO_QUERY,ntmachai,saturday was deadline wrap up party. lots of fun and excitement but I have lost at raving rabbit againts the director  will get my revenge
0,1694127850,Mon May 04 01:12:49 PDT 2009,NO_QUERY,Rapitul,: Argh! Grandia II crashes 
0,2218544071,Wed Jun 17 22:40:39 PDT 2009,NO_QUERY,LoganDrumUK,@Lindsay_Trevino i wish I was with you guys 
0,2247756998,Fri Jun 19 19:34:41 PDT 2009,NO_QUERY,umbrellatrees,lol i am being so legit on neopets rn. i'm trading and everything. SOMEONE PLAY WITH ME 
4,1692528055,Sun May 03 20:11:25 PDT 2009,NO_QUERY,districtbelle,@drunkbrunch Any interest to join on tweetup brunch this upcoming Saturday? Promises to be fun! 
0,2217384936,Wed Jun 17 20:47:32 PDT 2009,NO_QUERY,MsFreshOutTheBx,has been abondoning my fellow twitter-ers  Sorry
0,1986422914,Sun May 31 18:48:55 PDT 2009,NO_QUERY,seafoamblues,Sounds like fun 
4,1754498166,Sun May 10 06:28:42 PDT 2009,NO_QUERY,RedFraggs,Talking to T in New Zealand is great but for 3 hours and until the early hours-not so great! Damn those time zones! 
0,2190030779,Tue Jun 16 01:34:16 PDT 2009,NO_QUERY,Vicstar,Thank you for the well wishes @WordofMouthAtl @Gman21 @JordyDaniel  just woke up again... Still feeling lousy.  mannn this suxxx.
0,2248784143,Fri Jun 19 21:10:42 PDT 2009,NO_QUERY,SBH92,summer. yet why do i feel so shitty 
0,2192035767,Tue Jun 16 06:24:03 PDT 2009,NO_QUERY,princessvii,..bored..AGAIN.. sucks.. 
4,1932621508,Tue May 26 21:51:01 PDT 2009,NO_QUERY,ajalapus,has finally uploaded http://tr.im/ajaonflickr (some photos). Bukas ulit para hindi matabunan.  http://plurk.com/p/wh6cf
4,1556116928,Sat Apr 18 21:42:07 PDT 2009,NO_QUERY,docmurdock,http://twitpic.com/3kvvo - just beauty 
0,2325596687,Thu Jun 25 05:44:25 PDT 2009,NO_QUERY,AshleyI2,Off to work 
0,2014339671,Wed Jun 03 01:12:13 PDT 2009,NO_QUERY,Lorax1515,@lovegemmii it was about what would happen to the world if we dont take better care of it  but it had a positive ending at least.
4,1833947867,Mon May 18 01:02:48 PDT 2009,NO_QUERY,getstuffedinLDN,Gonna be late getting to work but only because a woman was giving birth on the tube ahead  can't complain her day has started a lot worse!
0,1977662376,Sat May 30 21:25:57 PDT 2009,NO_QUERY,tay7velocitygrl,is sad because AJ said i could watch the wednesday service on livestream.com but cant figure out how to 
4,1880645696,Fri May 22 01:59:23 PDT 2009,NO_QUERY,DivaTomboy,@honk4peace Don't.  Touch. The. Elephant. Balls. Comment.  
0,2070960603,Sun Jun 07 18:35:37 PDT 2009,NO_QUERY,sashav14,Will I be single forever!!!?? 
0,1962999415,Fri May 29 12:03:01 PDT 2009,NO_QUERY,alexisnoel, Maybe if I pay somebody they'll take care of me. I need a personal nurse.
0,1468076724,Mon Apr 06 23:35:10 PDT 2009,NO_QUERY,RebeccaLange,"@sarahprout tweetfinder hates me  and I was having trouble with background on twitter,what do you think?"
0,2328709899,Thu Jun 25 09:54:09 PDT 2009,NO_QUERY,burkashl,is at the last SOAR  .....but had a great time last night...watta cutie ;)
0,2236535324,Fri Jun 19 03:57:12 PDT 2009,NO_QUERY,phanggigi,Having bad headache now!!!! 
0,2058871500,Sat Jun 06 15:47:44 PDT 2009,NO_QUERY,munchorz,Why do I feel guilty for going to the bathroom? 
0,1997508089,Mon Jun 01 16:58:30 PDT 2009,NO_QUERY,KayMarie1,hey remember sock em' boppers??? I used 2 beg my mom to buy me n my brother a pair so we kud box but she never did 
4,1557045052,Sun Apr 19 01:42:21 PDT 2009,NO_QUERY,lotusli,just setup new wireless router. i'm getting the hang of it. 
4,1556571816,Sat Apr 18 23:22:57 PDT 2009,NO_QUERY,Jonasluver15165,Hanging with my best friend!! 
4,1678388054,Sat May 02 06:32:36 PDT 2009,NO_QUERY,ecokitty,"@spiv1 things are good here, actually. Still have a job, just finished my Master's, waiting for vacation, etc. "
0,1966093504,Fri May 29 17:06:41 PDT 2009,NO_QUERY,Connie_Lingus,@DrPostALot  sucks
4,1880006288,Thu May 21 23:48:27 PDT 2009,NO_QUERY,teresacuteface,Why me? but then again why not!  Need to do that with him tonite
4,1687184531,Sun May 03 08:00:31 PDT 2009,NO_QUERY,crazymissmyers,Cant w8 for ^Cloudy With a Chance of Meatballs 
0,2254449924,Sat Jun 20 09:46:01 PDT 2009,NO_QUERY,likezerogravity,"Wow k haven't tweeted in forever! Spent 12 hours baking in church, was pretty fun but my throat hurts "
4,1696044663,Mon May 04 07:29:49 PDT 2009,NO_QUERY,locklund,"@emmaemelie haha thanx.. now, twitter is a lot more public at YBC than i presumed "
0,2199270085,Tue Jun 16 17:15:36 PDT 2009,NO_QUERY,kristennn_m,@SarahLuvsArchie I got SO excited cause he has an interview with kiss108...and then I found out he's just calling in 
4,1834236597,Mon May 18 02:09:25 PDT 2009,NO_QUERY,HiddenPotential,@edbri871 I wanna suck your dick and improve business for both of us 
4,1933099091,Tue May 26 22:59:50 PDT 2009,NO_QUERY,amberooo,"BPHS Orchestra spring concert tomorrow night!  7:00 pm @ the PAC! Freefreefree! B there or B square! As Reuben says, &quot;It's instupituous!&quot;"
0,1677372751,Sat May 02 01:44:33 PDT 2009,NO_QUERY,robsanders,"On the Gatwick Express to the airport. Then 11 hours to Vegas, cattle class "
4,1880606285,Fri May 22 01:50:37 PDT 2009,NO_QUERY,nataliegauci,"my first tweet! - In the studio, putting on finishing touches on album. All set for release next month!! "
0,2301024758,Tue Jun 23 14:54:07 PDT 2009,NO_QUERY,drew5marilyn,Is trying to keep out of this Texas heat  yuck!...
0,1979948190,Sun May 31 05:07:59 PDT 2009,NO_QUERY,enmediodelruido,"@diegorsolers  Not Found The requested URL /contest/ was not found on this server. Additionally, a 404 Not Found error was encountered ..."
0,2190007798,Tue Jun 16 01:30:23 PDT 2009,NO_QUERY,_KateJones_,Computer is broke!   How will i survive!
0,2247974625,Fri Jun 19 19:54:43 PDT 2009,NO_QUERY,Vgirl210,@iamjonathancook aw that sucks 
0,2217433387,Wed Jun 17 20:51:46 PDT 2009,NO_QUERY,disappointinge,Just read that AT&amp;T revised the iPhone upgrade policy.  Too bad I'm still not eligible. 
0,2012739845,Tue Jun 02 21:11:49 PDT 2009,NO_QUERY,Lilmss888,I got a parking ticket and I was parked in front of my house 
0,1971036798,Sat May 30 06:01:44 PDT 2009,NO_QUERY,xonicoleashley,swollen cheeks 
0,2061675802,Sat Jun 06 21:22:14 PDT 2009,NO_QUERY,jesocute,"going to meet my biggest fear , wish me luck "
0,2193954102,Tue Jun 16 09:09:01 PDT 2009,NO_QUERY,sspycher,#ipod restore apparently takes forever. #failure ! 
0,2325802449,Thu Jun 25 06:05:12 PDT 2009,NO_QUERY,stevetilley,Total voodoo prayer fail. Crying baby in seat next to me 
0,1989909450,Mon Jun 01 03:14:08 PDT 2009,NO_QUERY,ericbutcher,youtube. you're eating all of my time. 
4,1880326844,Fri May 22 00:51:03 PDT 2009,NO_QUERY,Vampiimuchly,MADDIE I LOVE YOUR OLD FASHIONED WAYS 
0,1557014357,Sun Apr 19 01:32:02 PDT 2009,NO_QUERY,angryman78,"@fiona2369 u like to run dont u, wish i was like u, i struggle to run at all "
0,2247646992,Fri Jun 19 19:24:43 PDT 2009,NO_QUERY,nettsu,@nom_de_guerre the narrative disappeared  was grocery shopping in Kyneton - that was it really
0,2204576876,Wed Jun 17 02:34:52 PDT 2009,NO_QUERY,TigerAngel68,@Gingernyc Can relate to that one. I keep doing it but then feel too inadequate and cant write for a while  Stay away from the first page!
0,1880494505,Fri May 22 01:26:40 PDT 2009,NO_QUERY,donlynch,vacation officially ova!  red eye HNL-ORD. goodnight tweeples! zzzzzzzz
0,2200684820,Tue Jun 16 19:13:58 PDT 2009,NO_QUERY,rawrrnina,@cutiepaTHUtee i feel ya. 
0,1793405194,Thu May 14 02:34:07 PDT 2009,NO_QUERY,Aztig_DarkAngel,i hope i able to watch the concert of david archuleta and david cook but i dont have a sufficient money. . i cannot afford it. . 
4,1755841608,Sun May 10 10:09:31 PDT 2009,NO_QUERY,ameliasperm,having indian take away for dinner tonight. my dads away at a conference so we're just relaxing 
0,2047678514,Fri Jun 05 14:00:47 PDT 2009,NO_QUERY,maraenglish,@HellsandBells They really should deliver! I get major cravings for it sometimes but the nearest one is 20 minutes away 
0,2323841717,Thu Jun 25 01:37:20 PDT 2009,NO_QUERY,zPearlz,@JKraus1982 oh good nite! I left a long time ago bc I guess I wasnt welcome  U know bc im such a bad person..... What ever!
0,1692776267,Sun May 03 20:45:26 PDT 2009,NO_QUERY,lianeviolet,@melapoo I wish they'd do that with NCIS. Only the last season is available. 
4,1559517552,Sun Apr 19 11:20:59 PDT 2009,NO_QUERY,delanijay,@selenagomez that is too cute. 
0,2246577381,Fri Jun 19 17:48:28 PDT 2009,NO_QUERY,JulsAndrade,"just got her weekend spoiled, is kinda hard to have fun when your BF just got layedoff.... "
0,1678289984,Sat May 02 06:12:39 PDT 2009,NO_QUERY,ebusaf,Sinus Infection is still killing me..  
4,1573089526,Mon Apr 20 23:40:45 PDT 2009,NO_QUERY,awrd,@adevenish Is audio not playing? Hope I'm not that influential 
4,1932861019,Tue May 26 22:23:34 PDT 2009,NO_QUERY,rayjohnz,"@aniedj how are you?  Btw, thanks for the @DavidArchie hug on Facebook! "
4,1936065709,Wed May 27 07:23:34 PDT 2009,NO_QUERY,4fthawaiian,@uconntam Good call  The whole song is just gleeful and fun. The whole show is great actually. I highly recommend finding a copy.
0,1989063451,Mon Jun 01 00:13:33 PDT 2009,NO_QUERY,deepakpanigrahy,@imanpreet I did not like it at all. I was very disappointed with it when I visited in Apr 
0,1980402328,Sun May 31 06:38:20 PDT 2009,NO_QUERY,kelsey_r,"my clutch broke.  it's all i've got for a purse! i'm going to be really classy now and use a rubber band. pisa tonight, florence tmrw!"
0,2242709109,Fri Jun 19 12:31:51 PDT 2009,NO_QUERY,rorroaguilar,@lsepulve jajaja nope..she was an oldie woman 
0,2300881225,Tue Jun 23 14:42:49 PDT 2009,NO_QUERY,twibirdy,gaa i am SOOOO tired! i feel like i had only 2minutes sleep....maby i did  worst sleep!!!
0,1559098418,Sun Apr 19 10:15:13 PDT 2009,NO_QUERY,cutieliana,Its hot 
0,1883559095,Fri May 22 08:44:39 PDT 2009,NO_QUERY,watergirl61687,Uggghhh... Waking up hella sore..  it really sucks being sick... *~xoxo~*
0,2217204969,Wed Jun 17 20:32:18 PDT 2009,NO_QUERY,stacey727,"@urkillingme you are talking about me, aren't you?  just say it.  I'll leave.  "
0,2016686850,Wed Jun 03 07:11:44 PDT 2009,NO_QUERY,Glittergirl18,I can't go to school. there is a prob with my sims3 games. the loading screen for the sunset valley doesn't load much. 
0,2063283166,Sun Jun 07 02:02:39 PDT 2009,NO_QUERY,abcdefghijkaren,my computer sounds like it's hungry... i can't have another computer die! i will have no computer!! 
0,2181015926,Mon Jun 15 11:15:06 PDT 2009,NO_QUERY,stephengradwick,@lisadoods not having a fabulous day today  Tuesdays are my least favourite day of the week and Thursdays my best (long story)...
0,2266951228,Sun Jun 21 09:22:28 PDT 2009,NO_QUERY,katyRspringett,Thinking..am I not part of anything anymore. 
0,1960383852,Fri May 29 07:52:43 PDT 2009,NO_QUERY,Ran61,looking out window is depressing it is so beautiful out and I am in here 
0,1985222431,Sun May 31 16:40:42 PDT 2009,NO_QUERY,goldeyedvamp,"@dyersituation I see...what a bummer  hah, sneak out for just a lil ;D"
4,1557322484,Sun Apr 19 03:23:29 PDT 2009,NO_QUERY,Danielle07,Loves the feeling of butterflies  off to bed. And missing my babe can't wait to be in LA&lt;3
0,2058052754,Sat Jun 06 14:10:22 PDT 2009,NO_QUERY,KristineBrar,kk so i actually dont no how to work twiiter yet 
0,2253968829,Sat Jun 20 09:01:32 PDT 2009,NO_QUERY,seabee90,COOKING!!!!!!......... for himself. 
0,1982690755,Sun May 31 11:42:40 PDT 2009,NO_QUERY,Izzymyster,Today is starting out horribly 
4,1564605392,Mon Apr 20 04:14:15 PDT 2009,NO_QUERY,BrittFarris,@bkpreston you got a twitter-- yayyy! 
4,1880955194,Fri May 22 03:05:31 PDT 2009,NO_QUERY,kehoeser,"@villa81 hey Emmet, super congrats on winning the Net Visionary last nite! hope the head isn't too sore today  x"
0,2239957744,Fri Jun 19 09:10:03 PDT 2009,NO_QUERY,OhHellItsMel,hurts so bad  i'm miss pms-pants. ahhh
0,1551616528,Sat Apr 18 09:31:38 PDT 2009,NO_QUERY,sierra91,pumped gas this morning and realized i didnt have my wallet 
4,1686090442,Sun May 03 03:42:24 PDT 2009,NO_QUERY,unspokenthgts,"@rainbowsnshit true that. *kapoww* bitch slap from a craing friend. wake up, bitch  love you"
